Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Serial Number
5,"JJ Zhang, IM Adcock, Z Bai, KF Chung…",Health effects of air pollution: what we need to know and to do in the next decade,2019.0,Journal of thoracic …,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6531724/,https://scholar.google.com/scholar?cites=14379533665816751290&as_sdt=2005&sciodt=2007&hl=en,357,18/7/2021 17:22,HTML,,,,,,,,5,2.5,1,5,2.0,"Zhang et al. Research needs for mitigating the health effects of air pollution with high-levels of air pollution, research is needed to identify the sources of pollution most responsible for the adverse health impact. We notice that the focus of pollution control has been on primary …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6531724/,https://scholar.google.com/scholar?q=related:uizH2q5djscJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,408
5,"SD Alipoor, E Mortaz, P Tabarsi…",miR-1224 Expression is increased in human macrophages after infection with Bacillus Calmette-Guerin (BCG),2018.0,Iranian Journal of …,dspace.library.uu.nl,https://dspace.library.uu.nl/handle/1874/375406,https://scholar.google.com/scholar?cites=13447745682859195010&as_sdt=2005&sciodt=2007&hl=en,424,18/7/2021 17:22,,,,,,,,,5,1.67,1,4,3.0,Tuberculosis (TB) remains a major threat to human health. Understanding the strategies mycobacteria take to overcome immune defense is important in order to control the infection. Micro (mi) RNAs are master regulators of most pathways in the human body. Infection with …,https://dspace.library.uu.nl/bitstream/handle/1874/375406/expression.pdf?sequence=1,https://scholar.google.com/scholar?q=related:gnqdCHP9n7oJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,409
5,IM Adcock,Role of epigenetic modifications in pathology of COPD,2017.0,Tanaffos,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc5684714/,https://scholar.google.com/scholar?cites=7304917192556874059&as_sdt=2005&sciodt=2007&hl=en,437,18/7/2021 17:22,,,,,,,,,5,1.25,5,1,4.0,"The epigenome is a set of heritable modifications and tags that affect the genome without changing the intrinsic DNA sequence. These marks include DNA methylation, modifications to histone proteins around which DNA is wrapped and expression of noncoding RNA …",,https://scholar.google.com/scholar?q=related:Swn_x3tHYGUJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,410
5,"E Mortaz, SM Marashian, H Ghaffaripour, M Varahram…",A new ataxia-telangiectasia mutation in an 11-year-old female,2017.0,Immunogenetics,Springer,https://link.springer.com/article/10.1007/s00251-017-0983-9,https://scholar.google.com/scholar?cites=17765087254313704556&as_sdt=2005&sciodt=2007&hl=en,439,18/7/2021 17:22,HTML,10.1007/s00251-017-0983-9,,,,,,,5,1.25,1,5,4.0,"Abstract Ataxia-telangiectasia (AT), a rare inherited disorder, usually affects the nervous and immune systems, and occasionally other organs. AT is associated mainly with mutations in the ataxia telangiectasia mutated (ATM) gene, which encodes a protein kinase that has a …",https://link.springer.com/article/10.1007/s00251-017-0983-9,https://scholar.google.com/scholar?q=related:bBww_btEivYJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,411
5,"P Tabarsi, M Marjani, A Moniri, P Farnia…",Investigation of urine lipoarabinomannan in human immunodeficiency virus patients with or without coinfection with Tuberculosis in Iran,2016.0,International journal of …,Elsevier,https://www.sciencedirect.com/science/article/pii/S2212553116302187,https://scholar.google.com/scholar?cites=2008601246882309058&as_sdt=2005&sciodt=2007&hl=en,442,18/7/2021 17:22,,,,,,,,,5,1.0,1,5,5.0,Objective/background Tuberculosis (TB) remains the leading cause of AIDS-related deaths among adults in countries with resource limitations. The emergence of the Xpert MTB/RIF rapid molecular assay and its subsequent World Health Organization endorsement in 2010 …,,https://scholar.google.com/scholar?q=related:wqPTJzH83xsJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,412
5,"A Durham, E Jazrawi, JA Rhodes…",The anti-inflammatory effects of sulforaphane are not mediated by the Nrf2 pathway,2014.0,European …,Eur Respiratory Soc,https://erj.ersjournals.com/content/44/Suppl_58/P3332.short,https://scholar.google.com/scholar?cites=6275956274265939273&as_sdt=2005&sciodt=2007&hl=en,450,18/7/2021 17:22,,,,,,,,,5,0.71,1,4,7.0,"Sulforaphane (SFN) is a naturally occurring compound, found in cruciferous vegetables. SFN is a potent activator of the endogenous anti-oxidant transcription factor nuclear factor (erythroid-derived 2)-like 2 (Nrf2). Due to its anti-oxidant and anti-inflammatory properties …",,https://scholar.google.com/scholar?q=related:SV2B4fqsGFcJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,413
5,"E Mortaz, PJ Barnes, H Heidarnazhad, IM Adcock…",Immunological features of chronic obstructive pulmonary disease (COPD) induced by indoor pollution and cigarette smoke,2012.0,Tanaffos,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4153225/,https://scholar.google.com/scholar?cites=5243140651642584609&as_sdt=2005&sciodt=2007&hl=en,452,18/7/2021 17:22,HTML,,,,,,,,5,0.56,1,5,9.0,"COPD is a major cause of mortality and morbidity worldwide and poses an increasing global healthcare problem (1). The definition of COPD recognises the “abnormal”, exaggerated or amplified inflammatory response in the lung and systemically to cigarette smoking and …",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4153225/,https://scholar.google.com/scholar?q=related:If6QsKRgw0gJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,414
5,"S Pavlidis, M Loza, F Baribaud, CH Kuo, A Rowe…",Th2 subsetting of U-BIOPRED asthma subjects based on airway transciptomic profiles,2015.0,,Eur Respiratory Soc,https://erj.ersjournals.com/content/46/suppl_59/OA1772.abstract,https://scholar.google.com/scholar?cites=8131658211373334513&as_sdt=2005&sciodt=2007&hl=en,453,18/7/2021 17:22,,,,,,,,,5,0.83,1,6,6.0,"We hypothesized that Gene Set Variation Analysis (GSVA) of gene expression in bronchial brushings can effectively classify airway Th2-high status in U-BIOPRED asthmatics. Airway Th2-status was defined as IL-13-induced transcriptional activity, evaluated as enrichment of …",,https://scholar.google.com/scholar?q=related:8b_LUw902XAJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,415
5,"KH Abbott-Banner, A Holmes, I Adcock, NL Rao…",Models of respiratory disease symposium,2013.0,,journal-inflammation.biomedcentral …,https://journal-inflammation.biomedcentral.com/articles/10.1186/1476-9255-10-S1-I1,https://scholar.google.com/scholar?cites=5276529895146882280&as_sdt=2005&sciodt=2007&hl=en,457,18/7/2021 17:22,HTML,10.1186/1476-9255-10-S1-I1,,,,,,,5,0.63,1,5,8.0,"The symposium brought together representatives from the pharmaceutical industry and academia who are actively involved with establishing animal models and also in vitro translational assays of respiratory disease. It was the second of its kind,(the first one was …",https://journal-inflammation.biomedcentral.com/articles/10.1186/1476-9255-10-S1-I1,https://scholar.google.com/scholar?q=related:6IT1vvv_OUkJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,416
5,"IM Adcock, KF Chung",Glucocorticosteroids,2014.0,Middleton's Allergy,Elsevier,,https://scholar.google.com/scholar?cites=7805173870781314654&as_sdt=2005&sciodt=2007&hl=en,733,18/7/2021 17:22,CITATION,,,,,,,,5,0.71,3,2,7.0,,,https://scholar.google.com/scholar?q=related:XrYUKkiMUWwJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,417
5,I Adcock,Ice Breaker!,2017.0,SAE Autotmotive Engineering,,,https://scholar.google.com/scholar?cites=653294645648176130&as_sdt=2005&sciodt=2007&hl=en,734,18/7/2021 17:22,CITATION,,,,,,,,5,1.25,5,1,4.0,,,https://scholar.google.com/scholar?q=related:AjSG1wT4EAkJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,418
4,"R Baumann, E Untersmayr, UM Zissler, S Eyerich…",Noninvasive and minimally invasive techniques for the diagnosis and management of allergic diseases,2021.0,Allergy,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/all.14645,https://scholar.google.com/scholar?cites=2509775537602358834&as_sdt=2005&sciodt=2007&hl=en,203,18/7/2021 17:22,,10.1111/all.14645,,,,,,,4,4.0,1,5,1.0,"Allergic diseases of the (upper and lower) airways, the skin and the gastrointestinal tract, are on the rise, resulting in impaired quality of life, decreased productivity, and increased healthcare costs. As allergic diseases are mostly tissue‐specific, local sampling methods for …",https://onlinelibrary.wiley.com/doi/pdf/10.1111/all.14645,https://scholar.google.com/scholar?q=related:Mu7A2I2D1CIJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,419
4,"P Kumar, G Kalaiarasan, AE Porter, A Pinna…",An overview of methods of fine and ultrafine particle collection for physicochemical characterisation and toxicity assessments,2020.0,Science of the Total …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0048969720370844,https://scholar.google.com/scholar?cites=6788585177144009266&as_sdt=2005&sciodt=2007&hl=en,250,18/7/2021 17:22,,,,,,,,,4,4.0,1,5,1.0,"Particulate matter (PM) is a crucial health risk factor for respiratory and cardiovascular diseases. The smaller size fractions,≤ 2.5 μm (PM 2.5; fine particles) and≤ 0.1 μm (PM 0.1; ultrafine particles), show the highest bioactivity but acquiring sufficient mass for in vitro and …",https://www.sciencedirect.com/science/article/pii/S0048969720370844/pdf?md5=4b9ed199fe6246b6ad2965a5f08d1eab&pid=1-s2.0-S0048969720370844-main.pdf,https://scholar.google.com/scholar?q=related:MqImS0DmNV4J:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,420
4,"MI Abdel-Aziz, P Brinkman, SJH Vijverberg…",eNose breath prints as a surrogate biomarker for classifying patients with asthma by atopy,2020.0,Journal of allergy and …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0091674920308083,https://scholar.google.com/scholar?cites=60279881113713476&as_sdt=2005&sciodt=2007&hl=en,301,18/7/2021 17:22,HTML,,,,,,,,4,4.0,1,4,1.0,Background Electronic noses (eNoses) are emerging point-of-care tools that may help in the subphenotyping of chronic respiratory diseases such as asthma. Objective We aimed to investigate whether eNoses can classify atopy in pediatric and adult patients with asthma …,https://www.sciencedirect.com/science/article/pii/S0091674920308083,https://scholar.google.com/scholar?q=related:RLvihDso1gAJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,421
4,"MK Ali, RY Kim, AC Brown, JR Mayall…",Crucial role for lung iron level and regulation in the pathogenesis and severity of asthma,2020.0,European …,Eur Respiratory Soc,https://erj.ersjournals.com/content/55/4/1901340.short,https://scholar.google.com/scholar?cites=12368600823116365733&as_sdt=2005&sciodt=2007&hl=en,332,18/7/2021 17:22,,,,,,,,,4,4.0,1,5,1.0,"Accumulating evidence highlights links between iron regulation and respiratory disease. Here, we assessed the relationship between iron levels and regulatory responses in clinical and experimental asthma. We show that cell-free iron levels are reduced in the …",https://research-repository.uwa.edu.au/en/publications/crucial-role-for-lung-iron-level-and-regulation-in-the-pathogenes,https://scholar.google.com/scholar?q=related:pX90vuoYpqsJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,422
4,"A Karimi, R Shahrooz, R Hobbenagh…",Histological evidence for therapeutic induction of angiogenesis using mast cells and platelet-rich plasma within a bioengineered scaffold following rat …,2020.0,Cell Journal …,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6722454/,https://scholar.google.com/scholar?cites=16897691067567719569&as_sdt=2005&sciodt=2007&hl=en,353,18/7/2021 17:22,HTML,,,,,,,,4,4.0,1,4,1.0,Objective Peripheral arterial disease results from obstructed blood flow in arteries and increases the risk of amputation in acute cases. Therapeutic angiogenesis using bioengineered tissues composed of a chitosan scaffold that was enriched with mast cells …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6722454/,https://scholar.google.com/scholar?q=related:kUSqhn-ogOoJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,423
4,"SD Alipoor, E Mortaz, H Jamaati, P Tabarsi…",COVID-19: Molecular and Cellular Response,2021.0,Frontiers in cellular …,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7904902/,https://scholar.google.com/scholar?cites=7739070640462443352&as_sdt=2005&sciodt=2007&hl=en,377,18/7/2021 17:22,HTML,,,,,,,,4,4.0,1,5,1.0,"In late December 2019, a vtiral pneumonia with an unknown agent was reported in Wuhan, China. A novel coronavirus was identified as the causative agent. Because of the human-to-human transmission and rapid spread; coronavirus disease 2019 (COVID-19) has rapidly …",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7904902/,https://scholar.google.com/scholar?q=related:WDNrgL6zZmsJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,424
4,"J Zhu, P Mallia, J Footitt, Y Qiu, SD Message…",Bronchial mucosal inflammation and illness severity in response to experimental rhinovirus infection in COPD,2020.0,Journal of Allergy and …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0091674920304279,https://scholar.google.com/scholar?cites=18198712343042212985&as_sdt=2005&sciodt=2007&hl=en,382,18/7/2021 17:22,HTML,,,,,,,,4,4.0,1,6,1.0,Background Respiratory viral infection causes chronic obstructive pulmonary disease (COPD) exacerbations. We previously reported increased bronchial mucosa eosinophil and neutrophil inflammation in patients with COPD experiencing naturally occurring …,https://www.sciencedirect.com/science/article/pii/S0091674920304279,https://scholar.google.com/scholar?q=related:eUSMgHTQjvwJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,425
4,"E Mortaz, S Sarhifynia, M Marjani…",An adult autosomal recessive chronic granulomatous disease patient with pulmonary Aspergillus terreus infection,2018.0,BMC infectious …,bmcinfectdis.biomedcentral.com,https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-018-3451-8,https://scholar.google.com/scholar?cites=7113080907219226717&as_sdt=2005&sciodt=2007&hl=en,385,18/7/2021 17:22,HTML,10.1186/s12879-018-3451-8,,,,,,,4,1.33,1,4,3.0,Genetic mutations that reduce intracellular superoxide production by granulocytes causes chronic granulomatous disease (CGD). These patients suffer from frequent and severe bacterial and fungal infections throughout their early life. Diagnosis is usually made in the …,https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-018-3451-8,https://scholar.google.com/scholar?q=related:XVBq_WW9tmIJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,426
4,"SD Alipoor, IM Adcock, G Folkerts…",A bioinformatics analysis of exosomal microRNAs released following mycobacterial infection,2019.0,International journal …,dspace.library.uu.nl,https://dspace.library.uu.nl/handle/1874/388266,https://scholar.google.com/scholar?cites=8098184849532637585&as_sdt=2005&sciodt=2007&hl=en,386,18/7/2021 17:22,,,,,,,,,4,2.0,1,4,2.0,"Background: Tuberculosis (TB) still remains a major health threat worldwide. The current TB diagnostics are suboptimal, and there is a high clinical need for identifying novel biomarkers of disease prevalence. Circulating exosomes have been currently attractive as novel …",https://dspace.library.uu.nl/bitstream/handle/1874/388266/IntJMycobacteriol83218_53040_144359.pdf?sequence=1,https://scholar.google.com/scholar?q=related:kdHX8TaIYnAJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,427
4,"Y Zhang, T Poobalasingam, LL Yates…",Manipulation of dipeptidylpeptidase 10 in mouse and human in vivo and in vitro models indicates a protective role in asthma,2018.0,Disease models & …,journals.biologists.com,https://journals.biologists.com/dmm/article-abstract/11/1/dmm031369/2589,https://scholar.google.com/scholar?cites=7242492071366299104&as_sdt=2005&sciodt=2007&hl=en,413,18/7/2021 17:22,,,,,,,,,4,1.33,1,4,3.0,"We previously identified dipeptidylpeptidase 10 (DPP10) on chromosome 2 as a human asthma susceptibility gene, through positional cloning. Initial association results were confirmed in many subsequent association studies but the functional role of DPP10 in …",https://journals.biologists.com/dmm/article/11/1/dmm031369/2589,https://scholar.google.com/scholar?q=related:4A1foiqAgmQJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,428
